Ouput of newbins.pro
O2 branching ratios and cross sections.
  
 Wavelength Bins (A)  X     a+A     b     diss                 TotIon   TotAbs
    0.50      1.00   0.00   0.00   0.00   1.00   0.00   0.00   0.00004   0.00004
    1.00      2.00   0.00   0.00   0.00   1.00   0.00   0.00   0.00040   0.00040
    2.00      4.00   0.00   0.00   0.00   1.00   0.00   0.00   0.00400   0.00400
    4.00      8.00   0.00   0.00   0.00   1.00   0.00   0.00   0.02400   0.02400
    8.00     18.00   0.00   0.00   0.00   1.00   0.00   0.00   0.14000   0.14000
   18.00     23.00   0.00   0.00   0.00   1.00   0.00   0.00   0.03570   0.03570
   23.00     32.00   0.01   0.01   0.01   0.97   0.00   0.00   0.13691   0.13691
   32.00     44.00   0.02   0.02   0.02   0.95   0.00   0.00   0.26918   0.26918
   44.00     60.00   0.03   0.03   0.02   0.91   0.00   0.00   0.51550   0.51550
   60.00     70.00   0.05   0.04   0.03   0.88   0.00   0.00   0.81332   0.81332
   70.00     80.00   0.06   0.06   0.04   0.84   0.00   0.00   1.14249   1.14249
   80.00     90.00   0.08   0.07   0.05   0.80   0.00   0.00   1.58335   1.58335
   90.00    100.00   0.09   0.08   0.06   0.77   0.00   0.00   2.00842   2.00842
  100.00    110.00   0.11   0.10   0.07   0.73   0.00   0.00   2.43685   2.43685
  110.00    120.00   0.13   0.11   0.08   0.68   0.00   0.00   2.95809   2.95809
  120.00    130.00   0.15   0.13   0.09   0.62   0.00   0.00   3.64328   3.64328
  130.00    140.00   0.16   0.14   0.10   0.59   0.00   0.00   4.04450   4.04450
  140.00    150.00   0.19   0.17   0.12   0.53   0.00   0.00   5.05316   5.05316
  150.00    160.00   0.20   0.17   0.12   0.51   0.00   0.00   5.73250   5.73250
  160.00    170.00   0.20   0.18   0.13   0.48   0.00   0.00   6.52935   6.52935
  170.00    180.00   0.21   0.19   0.13   0.46   0.00   0.00   6.95131   6.95131
  180.00    190.00   0.23   0.20   0.13   0.44   0.00   0.00   7.64624   7.64624
  190.00    200.00   0.25   0.19   0.13   0.43   0.00   0.00   8.39623   8.39623
  200.00    210.00   0.25   0.20   0.13   0.42   0.00   0.00   9.04111   9.04111
  210.00    220.00   0.25   0.20   0.13   0.41   0.00   0.00   9.92071   9.92071
  220.00    230.00   0.26   0.21   0.14   0.40   0.00   0.00  10.73821  10.73821
  230.00    240.00   0.25   0.22   0.14   0.39   0.00   0.00  11.47570  11.47570
  240.00    250.00   0.27   0.21   0.14   0.38   0.00   0.00  12.22704  12.22704
  250.00    260.00   0.28   0.22   0.14   0.37   0.00   0.00  13.39503  13.39503
  260.00    270.00   0.28   0.21   0.13   0.37   0.00   0.00  14.01024  14.01024
  270.00    280.00   0.29   0.20   0.13   0.38   0.00   0.00  15.08846  15.08846
  280.00    290.00   0.29   0.21   0.13   0.37   0.00   0.00  15.81720  15.81720
  290.00    300.00   0.30   0.21   0.12   0.37   0.00   0.00  16.39007  16.39007
  300.00    310.00   0.31   0.21   0.13   0.35   0.00   0.00  16.81247  16.81247
  310.00    320.00   0.32   0.22   0.13   0.33   0.00   0.00  17.14463  17.14463
  320.00    330.00   0.33   0.22   0.13   0.32   0.00   0.00  17.20600  17.20600
  330.00    340.00   0.35   0.23   0.13   0.29   0.00   0.00  17.40800  17.40800
  340.00    350.00   0.36   0.23   0.13   0.28   0.00   0.00  17.71310  17.71310
  350.00    360.00   0.37   0.23   0.13   0.27   0.00   0.00  17.92000  17.92000
  360.00    370.00   0.38   0.24   0.13   0.25   0.00   0.00  18.30381  18.30381
  370.00    380.00   0.40   0.23   0.13   0.25   0.00   0.00  18.73354  18.73354
  380.00    390.00   0.41   0.22   0.12   0.25   0.00   0.00  19.16327  19.16327
  390.00    400.00   0.42   0.22   0.12   0.24   0.00   0.00  19.59300  19.59300
  400.00    410.00   0.42   0.22   0.12   0.24   0.00   0.00  19.68734  19.68734
  410.00    420.00   0.42   0.23   0.12   0.24   0.00   0.00  20.21700  20.21700
  420.00    430.00   0.41   0.24   0.12   0.23   0.00   0.00  20.52141  20.52141
  430.00    440.00   0.39   0.25   0.13   0.23   0.00   0.00  20.82582  20.82582
  440.00    450.00   0.40   0.25   0.13   0.23   0.00   0.00  21.20291  21.20291
  450.00    460.00   0.40   0.25   0.12   0.23   0.00   0.00  21.58000  21.58000
  460.00    470.00   0.39   0.25   0.13   0.23   0.00   0.00  21.90804  21.90804
